TRIAL,TRIP.CODE,HAUL,MESH,RIG (port/starboard), CODEND (top/bottom),SPECIES,DISCARD,CATEGORY,SEX,RF,LENGTH.CM,N.AT.LENGTH,N.RAISED.HAUL,POSITION,CONDITION,LIGHTRIG,LIGHTS,YES,NO
C5979R,C5979R_4,23,87,P,U,WHG,N,1,U,1.00,35,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,N,1,U,1.00,36,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,N,1,U,1.00,44,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,POD,Y,1,U,1.00,16,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,POD,Y,1,U,1.00,18,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,POD,Y,1,U,1.00,21,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,GUG,Y,1,U,1.00,21,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,GUG,Y,1,U,1.00,24,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,28,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,31,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,32,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,33,7,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,34,5,5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,35,5,5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,36,7,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,37,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,38,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HAD,Y,1,U,1.00,41,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,Y,1,U,1.00,30,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,Y,1,U,1.00,31,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,Y,1,U,1.00,32,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,Y,1,U,1.00,34,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,Y,1,U,1.00,35,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,WHG,Y,1,U,1.00,36,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,HKE,Y,1,U,1.00,31,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,U,BIB,Y,1,U,1.00,21,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,PLE,N,1,M,1.00,32,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,PLE,N,1,F,1.00,33,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,CUR,N,1,F,1.00,65,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,CTC,N,1,U,1.00,17,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,CTC,N,1,U,1.00,21,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,GUR,N,1,U,1.00,26,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,39,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,40,3,3,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,41,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,42,3,3,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,43,10,10,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,44,7,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,45,10,10,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,46,7,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,47,4,4,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,48,4,4,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,49,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,50,3,3,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,N,1,U,1.00,53,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,WHG,N,1,U,1.00,37,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,WHG,N,1,U,1.00,38,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,WHG,N,1,U,1.00,40,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,NSQ,N,1,U,1.00,16,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,NSQ,N,1,U,1.00,17,2,2,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,LEM,N,1,U,1.00,24,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,N,1,U,1.00,42,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,SOL,N,1,U,1.00,31,3,3,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,SOL,N,1,U,1.00,32,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,SOL,N,1,U,1.00,38,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MON,N,1,U,1.00,38,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,BLL,N,1,U,1.00,36,1,1,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,Y,1,U,3.50,25,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,Y,1,U,3.50,27,2,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,Y,1,U,3.50,28,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,Y,1,U,3.50,29,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,Y,1,U,3.50,30,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,MEG,Y,1,U,3.50,31,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,POD,Y,1,U,3.50,15,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,POD,Y,1,U,3.50,19,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,POD,Y,1,U,3.50,20,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,20,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,26,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,27,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,28,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,29,5,17.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,30,4,14,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,31,4,14,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,32,7,24.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,33,10,35,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,34,11,38.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,35,17,59.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,36,5,17.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,37,8,28,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,38,3,10.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,40,2,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HAD,Y,1,U,3.50,41,2,7,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,GUG,Y,1,U,3.50,21,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,GUG,Y,1,U,3.50,22,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,GUG,Y,1,U,3.50,23,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,GUG,Y,1,U,3.50,26,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,DAB,Y,1,U,3.50,24,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,HKE,Y,1,U,3.50,34,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,WHG,Y,1,U,3.50,27,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,WHG,Y,1,U,3.50,28,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,P,L,WHG,Y,1,U,3.50,31,1,3.5,H,N,P,YES,,
C5979R,C5979R_4,23,87,S,U,HKE,N,1,U,1.00,58,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,GUR,N,1,U,1.00,38,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,38,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,39,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,40,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,42,3,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,43,3,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,44,5,5,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,45,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,46,3,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,47,3,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,48,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,N,1,U,1.00,50,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,WHG,N,1,U,1.00,33,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,WHG,N,1,U,1.00,35,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,WHG,N,1,U,1.00,42,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,POD,Y,1,U,2.33,19,1,2.33,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,28,1,2.33,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,29,2,4.66,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,30,4,9.32,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,31,1,2.33,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,32,6,13.98,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,33,6,13.98,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,34,5,11.65,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,35,5,11.65,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,36,10,23.3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,37,6,13.98,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,38,5,11.65,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,39,2,4.66,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,40,1,2.33,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,41,2,4.66,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,42,3,6.99,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,43,5,11.65,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,HAD,Y,1,U,2.33,46,1,2.33,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,GUG,Y,1,U,2.33,22,1,2.33,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,U,COE,Y,1,U,1.00,103,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,PLE,N,1,M,1.00,30,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,PLE,N,1,F,1.00,32,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,PLE,N,1,F,1.00,34,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,PLE,N,1,F,1.00,37,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,PLE,N,1,F,1.00,40,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,PLE,N,1,F,1.00,52,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,CTC,N,1,U,1.00,13,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,37,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,40,4,4,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,41,5,5,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,42,4,4,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,43,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,44,8,8,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,45,8,8,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,46,5,5,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,47,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,48,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,49,4,4,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,50,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,N,1,U,1.00,53,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,WHG,N,1,U,1.00,33,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,WHG,N,1,U,1.00,38,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,SOL,N,1,U,1.00,28,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,SOL,N,1,U,1.00,29,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,SOL,N,1,U,1.00,31,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,SOL,N,1,U,1.00,33,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MEG,N,1,U,1.00,27,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MEG,N,1,U,1.00,32,2,2,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MEG,N,1,U,1.00,36,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MEG,N,1,U,1.00,37,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,LEM,N,1,U,1.00,27,1,1,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,GUG,Y,1,U,3.00,21,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,GUG,Y,1,U,3.00,22,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,GUG,Y,1,U,3.00,24,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MEG,Y,1,U,3.00,30,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MEG,Y,1,U,3.00,32,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,POD,Y,1,U,3.00,16,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,POD,Y,1,U,3.00,18,2,6,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,POD,Y,1,U,3.00,20,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,POD,Y,1,U,3.00,21,4,12,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,27,3,9,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,28,3,9,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,29,8,24,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,30,2,6,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,31,9,27,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,32,7,21,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,33,9,27,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,34,9,27,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,35,9,27,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,36,9,27,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,37,4,12,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,38,6,18,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,39,2,6,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,40,2,6,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,HAD,Y,1,U,3.00,41,3,9,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,WHG,Y,1,U,3.00,27,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,MON,Y,1,U,3.00,17,1,3,H,N,P,NO,,
C5979R,C5979R_4,23,87,S,L,LSD,Y,1,F,3.00,63,1,3,H,N,P,NO,,
C5979R,C5979R_4,24,87,P,U,SOL,N,1,U,1.00,27,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,N,1,U,1.00,40,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,N,1,U,1.00,43,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,N,1,U,1.00,44,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,N,1,U,1.00,50,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,POD,Y,1,U,1.00,16,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,POD,Y,1,U,1.00,17,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,POD,Y,1,U,1.00,18,3,3,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,POD,Y,1,U,1.00,20,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,POD,Y,1,U,1.00,21,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,16,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,18,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,19,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,21,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,22,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,24,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,GUG,Y,1,U,1.00,30,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,20,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,28,3,3,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,29,9,9,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,30,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,31,4,4,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,32,5,5,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,33,3,3,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,34,13,13,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,35,5,5,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,36,6,6,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,37,3,3,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,HAD,Y,1,U,1.00,38,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,CDT,Y,1,U,1.00,26,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,24,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,25,3,3,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,27,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,28,4,4,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,29,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,30,3,3,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,31,6,6,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,32,7,7,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,33,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,34,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,36,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,U,WHG,Y,1,U,1.00,37,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,PLE,N,1,F,1.00,32,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,PLE,N,1,F,1.00,45,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CUR,N,1,M,1.00,52,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CUR,N,1,M,1.00,53,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CUR,N,1,M,1.00,56,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CUR,N,1,M,1.00,60,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CTC,N,1,U,1.00,15,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CTC,N,1,U,1.00,19,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,CTC,N,1,U,1.00,20,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,36,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,38,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,39,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,40,4,4,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,41,4,4,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,42,8,8,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,43,8,8,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,44,5,5,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,45,5,5,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,46,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,47,4,4,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,48,4,4,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,49,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,50,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,52,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HAD,N,1,U,1.00,55,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,WHG,N,1,U,1.00,33,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,WHG,N,1,U,1.00,37,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,WHG,N,1,U,1.00,44,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,NSQ,N,1,U,1.00,19,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,MEG,N,1,U,1.00,30,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,MEG,N,1,U,1.00,33,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,MEG,N,1,U,1.00,35,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,MEG,N,1,U,1.00,36,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,MEG,N,1,U,1.00,37,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,MEG,N,1,U,1.00,41,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,SOL,N,1,U,1.00,29,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,SOL,N,1,U,1.00,31,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,SOL,N,1,U,1.00,32,2,2,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,GUG,N,1,U,1.00,34,1,1,H,N,P,YES,,
C5979R,C5979R_4,24,87,P,L,HKE,N,1,U,1.00,34,1,1,H,N,P,YES,,
